file,kegg,acession,kingdom,phylum,class,order,family,genus
bsq_CP003783,bsq,CP003783,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
bsr_CP002906,bsr,CP002906,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
bss_CP002183,bss,CP002183,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
bst_CP002905,bst,CP002905,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
bstg_CP013459,bstg,CP013459,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
bstl_CP016442,bstl,CP016442,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
bsto_CP025704,bsto,CP025704,Bacteria,Proteobacteria,Oligoflexia,Bacteriovoracales,Bacteriovoracaceae,Bacteriovorax
bsu_NC_000964,bsu,NC_000964,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
bsuc_CP007697,bsuc,CP007697,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Brucella
bsui_CP007695,bsui,CP007695,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Brucella
bsul_CP007800,bsul,CP007800,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
bsup_CP007691,bsup,CP007691,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Brucella
bsus_CP007409,bsus,CP007409,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
bsut_CP008698,bsut,CP008698,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
bsuv_CP007693,bsuv,CP007693,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Brucella
bsv_CP003128,bsv,CP003128,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Brucella
bsw_CP009094,bsw,CP009094,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Brucella
bsx_CP004019,bsx,CP004019,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
bsy_CP004405,bsy,CP004405,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
bsz_CP007719,bsz,CP007719,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Brucella
btb_CP001903,btb,CP001903,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
btc_CP001907,btc,CP001907,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
btd_CP004095,btd,CP004095,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
bte_CP000086,bte,CP000086,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
btei_CP013366,btei,CP013366,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
btf_CP002508,btf,CP002508,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
btg_CP003889,btg,CP003889,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
bth_NC_004663,bth,NC_004663,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
btha_CP008914,btha,CP008914,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
bthe_CP004381,bthe,CP004381,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
bthi_CP004870,bthi,CP004870,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
bthl_CP009601,bthl,CP009601,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
bthm_CP004383,bthm,CP004383,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
btho_CP012937,btho,CP012937,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
bthr_CP004858,bthr,CP004858,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
bths_CP023483,bths,CP023483,Bacteria,Firmicutes,Bacilli,Bacillales,Listeriaceae,Brochothrix
btht_CP004123,btht,CP004123,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
bthu_CP005935,bthu,CP005935,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
bthy_CP013055,bthy,CP013055,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
bti_CP003752,bti,CP003752,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
btj_CP004117,btj,CP004117,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
btk_NC_005957,btk,NC_005957,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
btl_CP000485,btl,CP000485,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
btm_CP003687,btm,CP003687,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
btn_CP003763,btn,CP003763,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
bto_CP003745,bto,CP003745,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Bibersteinia
btp_CP004346,btp,CP004346,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium
btq_CP004097,btq,CP004097,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
btr_AM260525,btr,AM260525,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella
btra_CP006956,btra,CP006956,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Bibersteinia
btre_CP006954,btre,CP006954,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Bibersteinia
btrh_CP006955,btrh,CP006955,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Bibersteinia
btrm_LT546645,btrm,LT546645,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Bordetella
bts_CP002017,bts,CP002017,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Kyrpidia
btt_CP004069,btt,CP004069,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
btu_CP000049,btu,CP000049,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Borreliaceae,Borrelia
btur_CP028884,btur,CP028884,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Borreliaceae,Borrelia
btv_CP004385,btv,CP004385,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
btw_CP009335,btw,CP009335,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
btx_HG969192,btx,HG969192,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella
bty_CP006863,bty,CP006863,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
btz_CP004089,btz,CP004089,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
bua_CP002300,bua,CP002300,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Buchnera
bub_CP009488,bub,CP009488,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
buc_NC_002528,buc,NC_002528,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Buchnera
bud_CP013380,bud,CP013380,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
bue_AP014576,bue,AP014576,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
buf_CP033076,buf,CP033076,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Buttiauxella
bug_CP002519,bug,CP002519,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
buh_CP002648,buh,CP002648,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Buchnera
bui_CP014505,bui,CP014505,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
buj_CP002986,buj,CP002986,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas
buk_CP003514,buk,CP003514,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
bul_CP009549,bul,CP009549,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
bum_CP014306,bum,CP014306,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
buo_AP013058,buo,AP013058,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
bup_CP002301,bup,CP002301,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Buchnera
buq_CP012192,buq,CP012192,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
bur_CP000151,bur,CP000151,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
but_CP009157,but,CP009157,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
buy_CP032819,buy,CP032819,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Odoribacteraceae,Butyricimonas
buz_CP014578,buz,CP014578,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
bva_CP002189,bva,CP002189,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Candidatus Blochmannia
bvc_CP022048,bvc,CP022048,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas
bve_CP009631,bve,CP009631,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
bvi_CP000614,bvi,CP000614,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
bvl_LN997863,bvl,LN997863,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae,Brucella
bvm_CP020893,bvm,CP020893,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
bvn_CP003124,bvn,CP003124,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae,Bartonella
bvr_CP012946,bvr,CP012946,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Blastochloris
bvs_CP007034,bvs,CP007034,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella
bvt_CP009117,bvt,CP009117,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Borreliaceae,Borreliella
bvu_CP000139,bvu,CP000139,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
bvv_CP017147,bvv,CP017147,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bosea
bwd_CP024684,bwd,CP024684,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
bwe_CP000903,bwe,CP000903,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
bwh_CP016020,bwh,CP016020,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
bww_CP009746,bww,CP009746,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
bxb_CP008760,bxb,CP008760,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia
bxe_CP000270,bxe,CP000270,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Paraburkholderia
bxh_CP002927,bxh,CP002927,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
bxi_CP017786,bxi,CP017786,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
bxy_FP929033,bxy,FP929033,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
bya_HE774679,bya,HE774679,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
byi_CP003087,byi,CP003087,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
byl_CP015405,byl,CP015405,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia
bzg_CP027231,bzg,CP027231,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
caa_CP001998,caa,CP001998,Bacteria,Verrucomicrobia,Opitutae,Puniceicoccales,Puniceicoccaceae,Coraliomargarita
cab_CR848038,cab,CR848038,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Chlamydiaceae,Chlamydia
cabo_LN554882,cabo,LN554882,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Chlamydiaceae,Chlamydia
caby_CP018099,caby,CP018099,Bacteria,Calditrichaeota,Calditrichae,Calditrichales,Calditrichaceae,Caldithrix
cac_NC_003030,cac,NC_003030,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium
cace_CP009687,cace,CP009687,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium
caci_CU466930,caci,CU466930,Bacteria,Candidatus Cloacimonetes,,,,Candidatus Cloacimonas
cacn_CP012647,cacn,CP012647,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium
cad_CP003326,cad,CP003326,Bacteria,Firmicutes,Tissierellia,Tissierellales,Gottschalkiaceae,Gottschalkia
cae_CP002660,cae,CP002660,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium
caer_CP024160,caer,CP024160,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Collinsella
caf_CP014070,caf,CP014070,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter
cag_CP001337,cag,CP001337,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Chloroflexaceae,Chloroflexus
cah_CP006763,cah,CP006763,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium
cai_CP001700,cai,CP001700,Bacteria,Actinobacteria,Actinobacteria,Catenulisporales,Catenulisporaceae,Catenulispora
caj_CP009043,caj,CP009043,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
cak_CP000927,cak,CP000927,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Caulobacter
calh_CP011382,calh,CP011382,Bacteria,Cyanobacteria,,Nostocales,Rivulariaceae,Calothrix
calo_CP003943,calo,CP003943,Bacteria,Cyanobacteria,,Nostocales,Rivulariaceae,Calothrix
calt_CP003610,calt,CP003610,Bacteria,Cyanobacteria,,Nostocales,Rivulariaceae,Calothrix
cama_CP011132,cama,CP011132,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter
camg_CP009244,camg,CP009244,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium
camp_CP006833,camp,CP006833,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
camr_CP007769,camr,CP007769,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
camu_CP012040,camu,CP012040,Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae,Cyclobacterium
camz_CP018793,camz,CP018793,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
can_CP003947,can,CP003947,Bacteria,Cyanobacteria,,Chroococcales,Cyanobacteriaceae,Cyanobacterium
cao_CP002453,cao,CP002453,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga
cap_AP012337,cap,AP012337,Bacteria,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae,Caldilinea
caph_CP022380,caph,CP022380,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga
capn_CP022022,capn,CP022022,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga
capr_CP035283,capr,CP035283,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Caproiciproducens
caq_CP008936,caq,CP008936,Bacteria,Proteobacteria,Alphaproteobacteria,Holosporales,Caedimonadaceae,Candidatus Paracaedimonas
caqu_CP009245,caqu,CP009245,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium
car_CP001601,car,CP001601,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium
carc_CP010796,carc,CP010796,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium
care_CP009962,care,CP009962,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Collimonas
carg_CP014176,carg,CP014176,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium
carh_CP033811,carh,CP033811,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Chryseobacterium
cart_CP016282,cart,CP016282,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Cryobacterium
cat_CP002046,cat,CP002046,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Croceibacter
cate_CP026604,cate,CP026604,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Catenovulum
cau_NC_010175,cau,NC_010175,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Chloroflexaceae,Chloroflexus
cav_CP006571,cav,CP006571,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Chlamydiaceae,Chlamydia
cavi_CP022347,cavi,CP022347,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
caw_CP006812,caw,CP006812,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Carnobacterium
cax_CP008944,cax,CP008944,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium
cay_CP002118,cay,CP002118,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium
caz_CP006365,caz,CP006365,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium
cba_CP000726,cba,CP000726,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium
cbaa_AP014568,cbaa,AP014568,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Serpentinomonas
cbab_AP014569,cbab,AP014569,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Serpentinomonas
cbac_CP009302,cbac,CP009302,Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,
cbae_CP023777,cbae,CP023777,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Chitinophaga
cbal_CP009887,cbal,CP009887,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga
cbar_LR130778,cbar,LR130778,Bacteria,Firmicutes,Clostridia,Clostridiales,,
cbat_CP009976,cbat,CP009976,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Cellulophaga
cbb_CP000939,cbb,CP000939,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium
cbc_CP001020,cbc,CP001020,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Coxiella
cbd_CP000733,cbd,CP000733,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Coxiella
cbe_CP000721,cbe,CP000721,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium
cbei_CP010086,cbei,CP010086,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium
cber_CP020465,cber,CP020465,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwellia
cbf_CP000728,cbf,CP000728,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium
cbg_CP001019,cbg,CP001019,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Coxiella
cbh_NC_009698,cbh,NC_009698,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium
cbi_CP001083,cbi,CP001083,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium
cbj_FR773526,cbj,FR773526,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium
cbk_CP001056,cbk,CP001056,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium
cbl_CP000962,cbl,CP000962,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium
cbm_CP002011,cbm,CP002011,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium
cbn_CP002410,cbn,CP002410,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium
cbo_NC_009495,cbo,NC_009495,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium
cbol_CP022464,cbol,CP022464,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnoclostridium
cbot_CP013244,cbot,CP013244,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,
cbq_CP012390,cbq,CP012390,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,,Lawsonella
cbra_CP020448,cbra,CP020448,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter
cbs_CP000890,cbs,CP000890,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Coxiella
cbt_CP001078,cbt,CP001078,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium
cbu_NC_002971,cbu,NC_002971,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Coxiellaceae,Coxiella
cbut_CP013252,cbut,CP013252,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium
cbv_CP006905,cbv,CP006905,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium
cbw_CP010536,cbw,CP010536,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus
cbx_CP004885,cbx,CP004885,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Candidatus Symbiobacter
cby_CP001581,cby,CP001581,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium
cbz_CP006777,cbz,CP006777,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium
cca_AE015925,cca,AE015925,Bacteria,Chlamydiae,Chlamydiia,Chlamydiales,Chlamydiaceae,Chlamydia
ccap_CP012573,ccap,CP012573,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Clavibacter
ccb_CP002160,ccb,CP002160,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium
ccc_CP004066,ccc,CP004066,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
cce_CP001348,cce,CP001348,Bacteria,Firmicutes,Clostridia,Clostridiales,Hungateiclostridiaceae,Ruminiclostridium
ccel_LM995447,ccel,LM995447,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,
cceu_CP021383,cceu,CP021383,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Promicromonosporaceae,Cellulosimicrobium
ccf_CP007183,ccf,CP007183,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter
ccg_CP004350,ccg,CP004350,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium
cch_CP000108,cch,CP000108,Bacteria,Chlorobi,Chlorobia,Chlorobiales,Chlorobiaceae,Chlorobium
cchv_CP018630,cchv,CP018630,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium
ccj_CP011311,ccj,CP011311,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium
ccjz_CP015622,ccjz,CP015622,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium
cck_CP011803,cck,CP011803,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium
ccl_CP003065,ccl,CP003065,Bacteria,Firmicutes,Clostridia,Clostridiales,Hungateiclostridiaceae,Hungateiclostridium
ccm_CP002113,ccm,CP002113,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga
